0.370856,
0.53,
0.62,0.0
0.51,
0.547906,
0.45,
0.41,
0.57,
0.5191364,
0.84,
0.78,
0.99,
0.501537,
0.84,
0.87,
0.91,
0.5046,
0.43,
0.52,
0.59,
0.37671,
0.57,
0.56,
0.59,
0.535026,
0.63,
0.7,
0.64,
0.483552,
0.59,0.25
0.86,
0.85,
0.437491,
0.75,
0.82,0.0
0.78,
0.4795246,
0.38,
0.32,
0.06,
0.588716,
0.7,
0.87,0.25
0.9,0.25
0.473126,
0.4,
0.24,
0.77,
0.54855,
0.52,0.166666666667
0.5,
0.63,
0.60568,
0.43,
0.56,
0.28,
0.44852,
0.59,
0.42,
0.65,
0.568492,
0.67,
0.53,
0.84,
0.499381,
0.34,
0.27,
0.32,
0.57861,
0.25,
0.33,
0.35,
0.4938461,
0.41,
0.77,0.166666666667
0.6,
0.38626,
0.61,
0.7,0.0
0.47,
0.624463,
0.48,0.0
0.4,
0.53,0.25
0.526944,
0.55,
0.39,
0.19,
0.458944,
0.26,
0.46,
0.91,0.0
0.552335,
0.66,
0.67,
0.72,
0.44784,
0.34,
0.85,
0.92,
0.4638413,
0.64,
0.55,0.166666666667
0.6,
0.496283,
0.27,
0.57,
0.57,
0.5125585,
0.4,0.0
0.42,
0.33,
0.54157,
0.7,
0.69,0.25
0.64,
0.453952,
0.39,
0.32,
0.14,
0.451346,
0.26,
0.14,
0.04,
0.42269,
0.53,
0.49,
0.4,
0.4028,
0.36,
0.46,
0.33,
0.517317,
0.67,
0.83,
0.91,
0.55033,
0.56,
0.74,
0.58,
0.47162,
0.43,
0.44,
0.59,
0.497544,
0.58,
0.52,
0.99,0.0
0.58941,
0.91,0.0
0.86,0.166666666667
0.76,0.25
0.463512,
0.41,
0.27,
0.82,
0.482807,
0.5,
0.35,
0.14,
0.459771,
0.4,
0.75,
0.85,
0.461204,
0.48,
0.33,
0.08,
0.46779,
0.18,
0.11,
0.35,
0.441345,
0.28,
0.31,
0.2,
0.531687,
0.56,
0.67,
0.56,
0.488399,
0.2,
0.15,
0.31,
0.62601,
0.53,0.0
0.68,0.222222222222
0.63,0.243902439024
0.5247559,
0.33,
0.4,
0.3,
0.45049935,
0.78,
0.54,
0.52,
0.446787,
0.23,
0.0,
0.02,
0.478774,
0.25,
0.45,
0.65,
0.564345,
0.4,
0.29,
0.17,
0.549896,
0.53,
0.58,
0.64,
0.436262,
0.28,
0.3,
0.01,
0.40347,
0.44,
0.43,
0.93,0.0
0.500747,
0.54,
0.54,
0.39,
0.56179,
0.42,
0.63,
0.82,0.0
0.561894,
0.38,
0.25,
0.07,
0.526657,
0.61,
0.49,
0.14,
0.430311,
0.25,
0.24,
0.17,
0.54458,
0.63,
0.79,
0.69,
0.530463,
0.5,0.0
0.41,
0.53,
0.495084,
0.65,
0.93,
1.0,
0.50747,
0.67,0.0
0.63,0.166666666667
0.84,
0.543484,
0.43,
0.37,
0.2,
0.531687,
0.81,
0.59,
0.53,
0.533709,
0.84,0.0
0.84,0.166666666667
0.82,
0.508462,
0.28,
0.78,
0.93,
0.47861125,
0.6,
0.63,
0.57,
0.52532,
0.46,
0.38,
0.59,
0.4901257,
0.35,
0.61,
0.38,
0.451588,
0.13,
0.11,
0.19,
0.42777,
0.84,0.0
1.0,0.166666666667
1.0,0.25
0.488282,
0.65,0.0
0.68,0.166666666667
0.74,
0.499475,
0.64,
0.63,
0.59,
0.489345,
0.27,
0.18,
0.07,
0.43001,
0.19,
0.07,
0.02,
0.477182,
0.44,
0.59,
0.65,
0.504224,
0.53,
0.55,
0.47,
0.521926,
0.51,
0.49,
0.45,
0.477212,
0.35,
0.19,
0.32,
0.507703,
0.64,0.0
0.72,0.166666666667
0.68,0.25
0.463747,
0.83,
0.94,
0.98,0.25
0.552194,
0.69,
0.75,
0.65,
0.392288,
0.26,0.0
0.18,
0.04,
0.490686,
0.4,
0.35,
0.71,
0.43381,
0.49,
0.34,
0.47,
0.47374,
0.3,
0.13,
0.0,
0.4866674,
0.33,
0.25,
0.27,
0.529373,
0.65,
0.77,0.0
0.84,0.166666666667
0.442297,
0.68,
0.67,
0.63,
0.44115,
0.44,
0.28,
0.62,
0.499958,
0.76,
0.69,
0.91,0.25
0.541948,
0.42,
0.29,
0.42,
0.420643,
0.61,
0.51,
0.7,
0.5497631,
0.5,
0.36,
0.09,
0.460994,
0.34,0.0
0.37,
0.88,
0.51656,
0.6,0.0
0.49,
0.32,
0.5290001,
0.65,
0.96,
0.8,
0.46874,
0.44,
0.4,
0.63,
0.492601,
0.38,
0.12,
0.15,
0.50763,
0.32,
0.52,0.0
0.49,0.166666666667
0.4005752,
0.17,
0.23,
0.0,
0.446179,
0.51,
0.58,
0.42,
0.579622,
0.68,
0.42,
0.24,
0.459566,
0.23,
0.43,
0.35,
0.39416,
0.12,
0.16,
0.69,
0.509818,
0.42,
0.38,
0.68,
0.515038,
0.27,
0.24,
0.58,
0.493512,
0.23,
0.39,
0.52,0.0
0.535471,
0.47,
0.36,
0.11,
0.489634,
0.27,
0.34,
0.02,
0.43515,
0.4,0.0
0.35,
0.17,
0.471661,
0.34,0.0
0.27,
0.13,
0.503523,
0.29,
0.2,
0.06,
0.465495,
0.43,
0.29,
0.55,
0.516282,
0.32,
0.29,
0.83,
0.533117,
0.48,0.0
0.2,0.166666666667
0.24,
0.613624,
0.55,0.0
0.55,
0.48,
0.470908,
0.3,
0.17,
0.06,
0.547211,
0.63,
0.39,
0.89,
0.491788,
0.38,
0.9,
0.76,
0.5457804,
0.3,
0.18,
0.74,
0.463685,
0.17,
0.24,
0.59,
0.517258,
0.76,
0.62,
0.86,
0.493526,
0.57,
0.77,0.0
0.69,0.166666666667
0.4933262,
0.32,
0.18,
0.14,
0.4823063,
0.34,0.0
0.21,
0.26,
0.527666,
0.85,0.2
0.77,0.222222222222
0.7,
0.401841,
0.95,
0.99,
0.9,
0.50267,
0.43,
0.8,
0.87,
0.46958,
0.34,
0.86,
0.84,
0.458262,
0.32,
0.11,
0.78,
0.547495,
0.46,
0.42,
0.37,
0.4805514,
0.5,
0.47,
0.3,
0.492397,
0.47,
0.49,0.0
0.38,
0.518085,
0.46,
0.44,
0.34,
0.457538,
0.22,
0.26,
0.79,
0.514878,
0.53,
0.5,
0.64,
0.437708,
0.28,
0.18,
0.1,
0.44644,
0.38,
0.45,
0.88,0.0
0.485261,
0.39,0.25
0.57,0.25
0.61,
0.481228,
0.19,
0.16,
0.17,
0.465263,
0.39,
0.37,
0.19,
0.53011,
0.48,
0.43,
0.46,
0.56791,
0.55,
0.53,
0.35,
0.4638697,
0.28,
0.32,
0.04,
0.4964061,
0.39,
0.34,
0.76,
0.4179,
0.84,
0.81,
0.71,
0.447948,
0.61,
0.67,
0.39,
0.557368,
0.32,
0.17,
0.41,
0.433048,
0.95,
0.96,
0.97,
0.505769,
0.45,
0.35,
0.19,
0.453795,
0.53,
0.77,
0.81,
0.507576,
0.42,
0.27,
0.19,
0.557111,
0.41,
0.52,
0.6,
0.477043,
0.43,
0.69,
0.79,
